,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
127,127,070-17-000045,10-Aug-2017,26-Feb-2018,Improvements to  drains and Asphalting to roads at 3rd and 4th  cross near SWD at Pillappanakatte in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P2178 Works sanctioned by Dy. Mayor,KRIDL,9448211012,,First and Final,000017,10-Aug-2017,000021,28-Feb-2018,000139,22-Mar-2018,004630,19-Aug-2019,000173 / 30-Aug-2019 in RTGS,1999234,Nineteen Lakh Ninety Nine Thousand Two Hundred Thirty Four,186928,One Lakh Eighty Six Thousand Nine Hundred Twenty Eight,1812306,Eighteen Lakh Twelve Thousand Three Hundred Six
128,128,070-17-000046,10-Aug-2017,26-Feb-2018,Improvements to  drains and Asphalting to roads at 5th cross near SWD at Pillappanakatte in  ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P2178 Works sanctioned by Dy. Mayor,KRIDL,9448211012,,First and Final,000018,10-Aug-2017,000020,28-Feb-2018,000138,22-Mar-2018,004629,19-Aug-2019,000173 / 30-Aug-2019 in RTGS,1999234,Nineteen Lakh Ninety Nine Thousand Two Hundred Thirty Four,186928,One Lakh Eighty Six Thousand Nine Hundred Twenty Eight,1812306,Eighteen Lakh Twelve Thousand Three Hundred Six
129,129,070-17-000047,10-Aug-2017,28-Oct-2017,Reconstruction of Culverts  in  ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P2178 Works sanctioned by Dy. Mayor,KRIDL,944821012 ,,First and Final,000016,10-Aug-2017,000007,22-Nov-2017,000103,22-Feb-2018,004041,26-Jul-2019,000135 / 31-Jul-2019 in RTGS,1499320,Fourteen Lakh Ninety Nine Thousand Three Hundred Twenty ,140186,One Lakh Fourty  Thousand One Hundred Eighty Six,1359134,Thirteen Lakh Fifty Nine Thousand One Hundred Thirty Four
130,130,070-17-000028,10-Aug-2017,25-Nov-2017,Annual Maintenance and repairs to Water Supply In Ward No 70 Rajagopala Nagara,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1802 Water Supply New Areas,KRIDL,944821012 ,,First and Final,000015,10-Aug-2017,000009,27-Dec-2017,000072,29-Dec-2017,006648,12-Oct-2018,000241 / 16-Oct-2018 in RTGS,3962167,Thirty Nine Lakh Sixty Two Thousand One Hundred Sixty Seven,320935,Three Lakh Twenty  Thousand Nine Hundred Thirty Five,3641232,Thirty Six Lakh Fourty One Thousand Two Hundred Thirty Two
131,131,070-17-000008,21-Jun-2017,30-Aug-2017,Construction of Culvert and desilting of drain to 10th main 8th cross right side of  Rajgopalanagara  ward no 70 Hegganahalli Sub division,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,MUNIRAJ NAIK,9845187283,,First and Final,000110,21-Jun-2017,000002,07-Sep-2017,000010,13-Sep-2017,001539,14-May-2019,000049 / 17-May-2019 in RTGS,1313273,Thirteen Lakh Thirteen Thousand Two Hundred Seventy Three,43391,Fourty Three Thousand Three Hundred Ninety One,1269882,Twelve Lakh Sixty Nine Thousand Eight Hundred Eighty Two
132,132,070-17-000011,21-Jun-2017,30-Aug-2017,Construction of drains at 5th and 5th D cross at Kasthuri badavane in ward no 70 Rajgopalangara  Heganahalli Sub division,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,MUNIRAJ NAIK,9845187283,,First and Final,000109,21-Jun-2017,000003,07-Sep-2017,000011,13-Sep-2017,001540,14-May-2019,000049 / 17-May-2019 in RTGS,1329571,Thirteen Lakh Twenty Nine Thousand Five Hundred Seventy One,43542,Fourty Three Thousand Five Hundred Fourty Two,1286029,Twelve Lakh Eighty Six Thousand Twenty Nine
133,133,070-17-000019,01-Jun-2017,30-Jun-2017,Providing  Street Light at Rajagopalanagara in  ward no 70  Hegganahalli Sub division,070 Rajagopal Nagar,Executive Engineer Electricial Dasarahalli Zone,P1771 Zone Works - POW Works,M/s Sri Lakshmi Narasimha electricals,9964168613,,First and Final,000012,01-Jun-2017,000024,30-Jun-2017,000025,30-Jun-2017,005127,13-Aug-2018,000172 / 14-Aug-2018 in RTGS,988689,Nine Lakh Eighty Eight Thousand Six Hundred Eighty Nine,60310,Sixty  Thousand Three Hundred Ten,928379,Nine Lakh Twenty Eight Thousand Three Hundred Seventy Nine
134,134,070-17-000009,15-May-2017,25-Aug-2017,Construction of drain and improvements to Ganesha Temple surrounding area left side  in  ward no 70 Rajgopalangara  Heganahalli Sub division,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,PAVANKUMAR K,9880466655,,First and Final,00O077,15-May-2017,000006,13-Oct-2017,000036,16-Oct-2017,001703,17-May-2019,000050 / 18-May-2019 in RTGS,1804701,Eighteen Lakh Four Thousand Seven Hundred One,60458,Sixty  Thousand Four Hundred Fifty Eight,1744243,Seventeen Lakh Fourty Four Thousand Two Hundred Fourty Three
135,135,070-17-000020,15-May-2017,22-Sep-2017,Improvements to drain at 2nd main Kasthuri badavane in ward no 70 Rajgopalangara  Heganahalli Sub division,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works, DV KUMAR,9845187283,,First and Final,000080,15-May-2017,000005,27-Sep-2017,000029,09-Oct-2017,001701,17-May-2019,000050 / 18-May-2019 in RTGS,1344284,Thirteen Lakh Fourty Four Thousand Two Hundred Eighty Four,47132,Fourty Seven Thousand One Hundred Thirty Two,1297152,Twelve Lakh Ninety Seven Thousand One Hundred Fifty Two
136,136,070-17-000014,15-May-2017,31-Aug-2017,Desilting of drains and removal of debris in ward no 70 Rajgopala nagara heganahalli  Sub division,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,GNANENDRA MURTHY MD,9986020978,,First and Final,000074,15-May-2017,000004,15-Sep-2017,000016,19-Sep-2017,006956,26-Oct-2018,000253 / 30-Oct-2018 in RTGS,1753380,Seventeen Lakh Fifty Three Thousand Three Hundred Eighty ,36821,Thirty Six Thousand Eight Hundred Twenty One,1716559,Seventeen Lakh Sixteen Thousand Five Hundred Fifty Nine
137,137,070-17-000023,15-May-2017,30-Jun-2017,Reconstruction of drain and repairs to culvert  in ward no 70 Rajgopalangara  Heganahalli Sub division,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,GNANENDRA MURTHY MD,9986020978,,First and Final,000073,15-May-2017,000022,30-Jun-2017,000164,30-Jun-2017,009946,25-Mar-2019,000388 / 28-Mar-2019 in RTGS,1824494,Eighteen Lakh Twenty Four Thousand Four Hundred Ninety Four,132212,One Lakh Thirty Two Thousand Two Hundred Twelve,1692282,Sixteen Lakh Ninety Two Thousand Two Hundred Eighty Two
138,138,070-17-000024,15-May-2017,30-Jun-2017,Repairs and reconstruction of footpath in in ward no 70 Rajgopalangara  Heganahalli Sub division,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,MANOJ NAIK,9880466655,,First and Final,000075,15-May-2017,000020,30-Jun-2017,000163,30-Jun-2017,009949,25-Mar-2019,000388 / 28-Mar-2019 in RTGS,922768,Nine Lakh Twenty Two Thousand Seven Hundred Sixty Eight,67505,Sixty Seven Thousand Five Hundred Five,855263,Eight Lakh Fifty Five Thousand Two Hundred Sixty Three
139,139,070-17-000017,04-May-2017,30-Jun-2017,Improvements to drain at 10th main 8th cross Right Side in  ward no 70 Rajgopalangara  Heganahalli Sub division,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,KUMAR DV,9845187283,,First and Final,000066,04-May-2017,000023,30-Jun-2017,000125,30-Jun-2017,009723,14-Mar-2019,000376 / 15-Mar-2019 in RTGS,1344241,Thirteen Lakh Fourty Four Thousand Two Hundred Fourty One,99800,Ninety Nine Thousand Eight Hundred ,1244441,Twelve Lakh Fourty Four Thousand Four Hundred Fourty One
140,140,070-17-000018,04-May-2017,28-Jun-2017,Improvements to drain at 10th main  9th cross right side  in  ward no 70 Rajgopalanagara  Heganahalli Sub division,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,MUNIRAJU NAIK,9141359024,,First and Final,000065,04-May-2017,000019,30-Jun-2017,000113,30-Jun-2017,009573,02-Mar-2019,000370 / 07-Mar-2019 in RTGS,1329526,Thirteen Lakh Twenty Nine Thousand Five Hundred Twenty Six,98719,Ninety Eight Thousand Seven Hundred Nineteen,1230807,Twelve Lakh Thirty  Thousand Eight Hundred Seven
141,141,070-17-000022,19-Apr-2017,30-Jun-2017,Providing covering slab and improvements to drain at om shakthi medical shop to Muneshwara temple at 6th main in  ward no 70 Rajgopalangara  Heganahalli Sub division,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,KUMAR DV,9845187283,,First and Final,000035,19-Apr-2017,00o023,30-Jun-2017,000153,30-Jun-2017,009915,25-Mar-2019,000388 / 28-Mar-2019 in RTGS,1342390,Thirteen Lakh Fourty Two Thousand Three Hundred Ninety ,98666,Ninety Eight Thousand Six Hundred Sixty Six,1243724,Twelve Lakh Fourty Three Thousand Seven Hundred Twenty Four
142,142,070-17-000021,10-Apr-2017,27-Dec-2017,Providing and fixing of street name boards in  ward no 70 Rajgopalangara  Heganahalli Sub division,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,Thippeswamy N,9880404202,,First and Final,000026,10-Apr-2017,000034,14-Mar-2018,000125,15-Mar-2018,004620,19-Aug-2019,000173 / 30-Aug-2019 in RTGS,885702,Eight Lakh Eighty Five Thousand Seven Hundred Two,19950,Nineteen Thousand Nine Hundred Fifty ,865752,Eight Lakh Sixty Five Thousand Seven Hundred Fifty Two
143,143,070-17-000010,10-Apr-2017,30-Jun-2017,Construction of drain and Providing Covering slabs at 7th cross from church and Gangamma House in  ward no 70 Rajgopalangara  Heganahalli Sub division,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,THIPPESWAMY N,9880404202,,First and Final,000027,10-Apr-2017,000031,30-Jun-2017,000179,30-Jun-2017,010082,28-Mar-2019,000390 / 28-Mar-2019 in RTGS,1841156,Eighteen Lakh Fourty One Thousand One Hundred Fifty Six,135326,One Lakh Thirty Five Thousand Three Hundred Twenty Six,1705830,Seventeen Lakh Five Thousand Eight Hundred Thirty 
144,144,070-17-000016,11-Jan-2017,20-Mar-2017,Filling of potholes in Concrete roads  in  ward no 70 Rajgopalangara  Heganahalli Sub division,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,B J KUMAR,9449219009,,First and Final,00O108,11-Jan-2017,000131,20-Mar-2017,000027,26-Apr-2017,003119,14-Jun-2017,000102 / 14-Jun-2017 in RTGS,1982859,Nineteen Lakh Eighty Two Thousand Eight Hundred Fifty Nine,144823,One Lakh Fourty Four Thousand Eight Hundred Twenty Three,1838036,Eighteen Lakh Thirty Eight Thousand Thirty Six
145,145,070-17-000015,07-Jan-2017,27-Feb-2017,Filling of potholes in asphalt roads  in  ward no 70 Rajgopalangara  Heganahalli Sub division,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,BJ KUMAR,1111111111,,First and Final,000104,07-Jan-2017,000121,28-Feb-2017,000644,14-Mar-2017,003118,14-Jun-2017,000102 / 14-Jun-2017 in RTGS,996866,Nine Lakh Ninety Six Thousand Eight Hundred Sixty Six,74379,Seventy Four Thousand Three Hundred Seventy Nine,922487,Nine Lakh Twenty Two Thousand Four Hundred Eighty Seven
146,146,070-16-000001,01-Mar-2020,31-May-2020,Operation and Maintenance of stree light at Rajgopalanagara Ward No. 70 Package D-8,070 Rajagopal Nagar,Executive Engineer Electricial Dasarahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Lakshminarasimha Electricals,9964168613,,Running,00008A,23-Nov-2016,000009,09-Jun-2020,000008,09-Jun-2020,001459,02-Jul-2020,000156 / 14-Jul-2020 in RTGS,350915,Three Lakh Fifty  Thousand Nine Hundred Fifteen,63608,Sixty Three Thousand Six Hundred Eight,287307,Two Lakh Eighty Seven Thousand Three Hundred Seven
147,147,070-16-000001,01-Dec-2019,29-Feb-2020,Operation and Maintenance of stree light at Rajgopalanagara Ward No. 70 Package D-8,070 Rajagopal Nagar,Executive Engineer Electricial Dasarahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Lakshminarasimha Electricals,9964168613,,Running,00008A,23-Nov-2016,000037,17-Mar-2020,000037,17-Mar-2020,000483,28-May-2020,000056 / 02-Jun-2020 in RTGS,350916,Three Lakh Fifty  Thousand Nine Hundred Sixteen,59408,Fifty Nine Thousand Four Hundred Eight,291508,Two Lakh Ninety One Thousand Five Hundred Eight
148,148,070-16-000001,01-Jul-2017,30-Nov-2017,Operation and Maintenance of stree light at Rajgopalanagara Ward No. 70 Package D-8,070 Rajagopal Nagar,Executive Engineer Electricial Dasarahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Lakshminarasimha Electricals,9964168613,,Running,00008A,23-Nov-2016,000009,19-Dec-2017,000008,19-Dec-2017,003739,13-Jul-2018,000127 / 18-Jul-2018 in RTGS,584859,Five Lakh Eighty Four Thousand Eight Hundred Fifty Nine,36079,Thirty Six Thousand Seventy Nine,548780,Five Lakh Fourty Eight Thousand Seven Hundred Eighty 
149,149,070-16-000001,01-Mar-2017,30-Jun-2017,Operation and Maintenance of stree light at Rajgopalanagara Ward No. 70 Package D-8,070 Rajagopal Nagar,Executive Engineer Electricial Dasarahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Lakshminarasimha Electricals,9964168613,,Running,00008A,23-Nov-2016,000016,30-Jun-2017,000016,30-Jun-2017,003595,11-Jul-2018,000127 / 18-Jul-2018 in RTGS,467888,Four Lakh Sixty Seven Thousand Eight Hundred Eighty Eight,46579,Fourty Six Thousand Five Hundred Seventy Nine,421309,Four Lakh Twenty One Thousand Three Hundred Nine
150,150,070-16-000001,01-Dec-2016,28-Feb-2017,Operation and Maintenance of stree light at Rajgopalanagara Ward No. 70 Package D-8,070 Rajagopal Nagar,Executive Engineer Electricial Dasarahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Lakshminarasimha Electricals,9964168613,,Running,00008A,23-Nov-2016,000050,04-Mar-2017,000056,06-Mar-2017,005811,13-Sep-2017,000221 / 16-Sep-2017 in RTGS,351349,Three Lakh Fifty One Thousand Three Hundred Fourty Nine,34776,Thirty Four Thousand Seven Hundred Seventy Six,316573,Three Lakh Sixteen Thousand Five Hundred Seventy Three
151,151,070-16-000050,12-Sep-2016,30-Jun-2017,Improvements to drains and culverts near Duggalamma Temple at Basappanakatte in ward no. 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",KRIDL,9449219909,,First and Final,000067,12-Sep-2016,000053,30-Jun-2017,000154,30-Jun-2017,008842,19-Jan-2019,000337 / 01-Feb-2019 in RTGS,1194550,Eleven Lakh Ninety Four Thousand Five Hundred Fifty ,161474,One Lakh Sixty One Thousand Four Hundred Seventy Four,1033076,Ten Lakh Thirty Three Thousand Seventy Six
152,152,070-15-000028,12-Sep-2016,28-Apr-2017, Reserved fund for Emergency work Foot path and other improvements work Roads and drains,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,RAMACHANDRAIAH,9448736905,,First and Final,000066,12-Sep-2016,000002,28-Apr-2017,000029,28-Apr-2017,006023,01-Oct-2018,000230 / 12-Oct-2018 in RTGS,964592,Nine Lakh Sixty Four Thousand Five Hundred Ninety Two,77310,Seventy Seven Thousand Three Hundred Ten,887282,Eight Lakh Eighty Seven Thousand Two Hundred Eighty Two
153,153,070-15-000031,06-Jul-2016,28-Oct-2016,Construcion of drain in cross roads on right side of Ramaiah layout main road in ward no. 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,HONNAPPA MURTHY,9448542267,,First and Final,000039,06-Jul-2016,000049,28-Oct-2016,000497,28-Oct-2016,002902,25-Jun-2018,000103 / 27-Jun-2018 in RTGS,1648406,Sixteen Lakh Fourty Eight Thousand Four Hundred Six,115017,One Lakh Fifteen Thousand Seventeen,1533389,Fifteen Lakh Thirty Three Thousand Three Hundred Eighty Nine
154,154,070-15-000033,06-Jul-2016,28-Oct-2016,Construction of Deck slab culverts and drain in 5th and 6th cross and near flog post in Kasturinagara   in ward no. 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,HONNAPPA MURTHY,9448542267,,First and Final,000040,06-Jul-2016,000100,28-Oct-2016,000498,28-Oct-2016,002903,25-Jun-2018,000103 / 27-Jun-2018 in RTGS,1427756,Fourteen Lakh Twenty Seven Thousand Seven Hundred Fifty Six,115297,One Lakh Fifteen Thousand Two Hundred Ninety Seven,1312459,Thirteen Lakh Twelve Thousand Four Hundred Fifty Nine
155,155,070-15-000040,06-Jul-2016,30-Aug-2016,Improvements and reasphalting to Doddanna Estate main road in ward no. 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,Honnappa Murthy,9448542267,,First and Final,000041,06-Jul-2016,000066,19-Sep-2016,000420,20-Sep-2016,002289,07-Jun-2018,000080 / 11-Jun-2018 in RTGS,1918158,Nineteen Lakh Eighteen Thousand One Hundred Fifty Eight,148622,One Lakh Fourty Eight Thousand Six Hundred Twenty Two,1769536,Seventeen Lakh Sixty Nine Thousand Five Hundred Thirty Six
156,156,070-15-000042,06-Jul-2016,30-Aug-2016,Improvements to main road and cross roads in Kempegowda Layout in ward no. 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,Honnappa Murthy,9448542267,,First and Final,000042,06-Jul-2016,000064,19-Sep-2016,000418,20-Sep-2016,002287,07-Jun-2018,000080 / 11-Jun-2018 in RTGS,1919834,Nineteen Lakh Nineteen Thousand Eight Hundred Thirty Four,156742,One Lakh Fifty Six Thousand Seven Hundred Fourty Two,1763092,Seventeen Lakh Sixty Three Thousand Ninety Two
157,157,070-15-000043,06-Jul-2016,30-Aug-2016,Reasphalting to 4th and 5th cross in GKW layot in ward no. 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,HONNAPPA MURTHY,9448542267,,First and Final,000043,06-Jul-2016,000065,19-Sep-2016,000419,20-Sep-2016,002288,07-Jun-2018,000080 / 11-Jun-2018 in RTGS,1930095,Nineteen Lakh Thirty  Thousand Ninety Five,149010,One Lakh Fourty Nine Thousand Ten,1781085,Seventeen Lakh Eighty One Thousand Eighty Five
158,158,070-16-000046,27-Jun-2016,30-Jun-2017,Improvements to Drains to right side at Sathish Circle near Rajagopalanagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P2178 Works sanctioned by Dy. Mayor,KRIDL,9449219009,,First and Final,000036,27-Jun-2016,0030/A,30-Jun-2017,000150,30-Jun-2017,009912,25-Mar-2019,000388 / 28-Mar-2019 in RTGS,1996493,Nineteen Lakh Ninety Six Thousand Four Hundred Ninety Three,264533,Two Lakh Sixty Four Thousand Five Hundred Thirty Three,1731960,Seventeen Lakh Thirty One Thousand Nine Hundred Sixty 
159,159,070-16-000047,27-Jun-2016,30-Jun-2017,Improvements to Drains to cross roads at Jnanodaya school to ward  boundary in Shambhavi Nagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P2178 Works sanctioned by Dy. Mayor,KRIDL,9449219009,,First and Final,000037,27-Jun-2016,000030,30-Jun-2017,000145,30-Jun-2017,009772,14-Mar-2019,000376 / 15-Mar-2019 in RTGS,1991704,Nineteen Lakh Ninety One Thousand Seven Hundred Four,263906,Two Lakh Sixty Three Thousand Nine Hundred Six,1727798,Seventeen Lakh Twenty Seven Thousand Seven Hundred Ninety Eight
160,160,070-16-000048,27-Jun-2017,30-Jun-2017,Improvements to Drain at cross roads of Kasthuri Badavane in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P2178 Works sanctioned by Dy. Mayor,KRIDL,9449219009,,First and Final,000035,27-Jun-2016,0028/A,30-Jun-2017,000149,30-Jun-2017,009901,25-Mar-2019,000388 / 28-Mar-2019 in RTGS,1997598,Nineteen Lakh Ninety Seven Thousand Five Hundred Ninety Eight,264628,Two Lakh Sixty Four Thousand Six Hundred Twenty Eight,1732970,Seventeen Lakh Thirty Two Thousand Nine Hundred Seventy 
161,161,070-16-000042,16-Jun-2016,30-Jun-2017,Construction of drain  at D M public school main road from 1st cross to 8th cross in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P0190 Works sanctioned by Hon Mayor,KRIDL,9449219009,,First and Final,0O0027,16-Jun-2016,000025,30-Jun-2017,000143,30-Jun-2017,009763,14-Mar-2019,000376 / 15-Mar-2019 in RTGS,1998694,Nineteen Lakh Ninety Eight Thousand Six Hundred Ninety Four,264826,Two Lakh Sixty Four Thousand Eight Hundred Twenty Six,1733868,Seventeen Lakh Thirty Three Thousand Eight Hundred Sixty Eight
162,162,070-16-000044,16-Jun-2016,30-Jun-2017,Construction of drains at 3 A and 5th cross near Shambhavi nagara    in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P0190 Works sanctioned by Hon Mayor,KRIDL,9449219009,,First and Final,0O0029,16-Jun-2016,0024/A,30-Jun-2017,000144,30-Jun-2017,009771,14-Mar-2019,000376 / 15-Mar-2019 in RTGS,1995678,Nineteen Lakh Ninety Five Thousand Six Hundred Seventy Eight,264424,Two Lakh Sixty Four Thousand Four Hundred Twenty Four,1731254,Seventeen Lakh Thirty One Thousand Two Hundred Fifty Four
163,163,070-16-000043,16-Jun-2016,27-May-2017,Construction of drains to cross roads near Bilpatre tree area at Byraveshwara nagara   in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P0190 Works sanctioned by Hon Mayor,KRIDL,9449219009,,First and Final,00O028,16-Jun-2016,000009,26-May-2017,000063,30-May-2017,008213,21-Dec-2018,000321 / 10-Jan-2019 in RTGS,1998693,Nineteen Lakh Ninety Eight Thousand Six Hundred Ninety Three,267952,Two Lakh Sixty Seven Thousand Nine Hundred Fifty Two,1730741,Seventeen Lakh Thirty  Thousand Seven Hundred Fourty One
164,164,070-16-000041,16-Jun-2016,31-Mar-2017,Construction of drain near Siddalingappa Circle right side surrounding area at Bhyraveshwara nagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P0190 Works sanctioned by Hon Mayor,KRIDL,9449219009,,First and Final,00O026,16-Jun-2016,000140,31-Mar-2017,000694,31-Mar-2017,005321,21-Aug-2018,000193 / 03-Sep-2018 in RTGS,1998693,Nineteen Lakh Ninety Eight Thousand Six Hundred Ninety Three,267651,Two Lakh Sixty Seven Thousand Six Hundred Fifty One,1731042,Seventeen Lakh Thirty One Thousand Fourty Two
165,165,070-16-000045,16-Jun-2016,31-Mar-2017,Construction of drains and culverts to  main road near Bilpatre tree area at Bhyraveshwara nagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P0190 Works sanctioned by Hon Mayor,KRIDL,9449219009,,First and Final,000030,16-Jun-2016,000139,31-Mar-2017,000695,31-Mar-2017,005322,21-Aug-2018,000193 / 03-Sep-2018 in RTGS,1999140,Nineteen Lakh Ninety Nine Thousand One Hundred Fourty ,266709,Two Lakh Sixty Six Thousand Seven Hundred Nine,1732431,Seventeen Lakh Thirty Two Thousand Four Hundred Thirty One
166,166,070-16-000004,11-May-2016,30-Mar-2017,Drilling of new Borewells with pipeline network at various locations of Rajagopalanagara ward no. 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1802 Water Supply New Areas,GNANENDRA MURTHY,9986020978,,First and Final,000016,11-May-2016,000141,30-Mar-2017,000718,31-Mar-2017,001354,09-May-2018,000049 / 10-May-2018 in RTGS,1122300,Eleven Lakh Twenty Two Thousand Three Hundred ,70770,Seventy  Thousand Seven Hundred Seventy ,1051530,Ten Lakh Fifty One Thousand Five Hundred Thirty 
167,167,070-16-000014,11-May-2016,30-Aug-2016,Repairs to Ward office Building at Ward No. 70 Rajagopalanagara,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,GNENDRAMURTHY. M.D,9986020978,,First and Final,000018,11-May-2016,00069a,30-Aug-2016,000422,22-Sep-2016,010121,02-Mar-2018,000410 / 05-Mar-2018 in RTGS,290848,Two Lakh Ninety  Thousand Eight Hundred Fourty Eight,23644,Twenty Three Thousand Six Hundred Fourty Four,267204,Two Lakh Sixty Seven Thousand Two Hundred Four
168,168,070-16-000016,11-May-2016,30-Aug-2016,Maintenance of existing Borewells at various locations in Rajagopalnagar ward no. 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1802 Water Supply New Areas,Gnanendramurthy. M.D,9986020978,,First and Final,000019,11-May-2016,000069,30-Aug-2016,000421,22-Sep-2016,002778,08-Jun-2017,000092 / 09-Jun-2017 in RTGS,491989,Four Lakh Ninety One Thousand Nine Hundred Eighty Nine,30912,Thirty  Thousand Nine Hundred Twelve,461077,Four Lakh Sixty One Thousand Seventy Seven
169,169,070-16-000005,11-May-2016,30-Jun-2016,Electrical repairs and building repairs in government school and Anganavadi building in Basappanakatte in Rajagopalnagar in Ward no. 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,GNANENDRAMURTY,9889219099,,First and Final,000a17,11-May-2016,000a25,30-Jun-2016,000180,30-Jun-2016,008629,21-Dec-2017,000336 / 21-Dec-2017 in RTGS,679349,Six Lakh Seventy Nine Thousand Three Hundred Fourty Nine,45817,Fourty Five Thousand Eight Hundred Seventeen,633532,Six Lakh Thirty Three Thousand Five Hundred Thirty Two
170,170,070-16-000005,11-May-2016,29-Jun-2016,Electrical repairs and building repairs in government school and Anganavadi building in Basappanakatte in Rajagopalnagar in Ward no. 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,GNANENDRAMURTHY,9986020978,,First and Final,000017,11-May-2016,000025,30-Jun-2016,,           ,,           ,Under Process in Executive Engineer,679370,Six Lakh Seventy Nine Thousand Three Hundred Seventy ,0,,0,
171,171,070-16-000008,04-May-2016,25-Jun-2016,"Providing Sodium vapour street lights at essential places in Rajagopalnagara, Ward No. 70",070 Rajagopal Nagar,Executive Engineer Electricial Dasarahalli Zone,P1771 Zone Works - POW Works,M/S CHETHAN ELECTRICALS,9986319631,,First and Final,000009,04-May-2016,000013,25-Jun-2016,000014,25-Jun-2016,008159,27-Nov-2017,000309 / 29-Nov-2017 in RTGS,1345270,Thirteen Lakh Fourty Five Thousand Two Hundred Seventy ,95520,Ninety Five Thousand Five Hundred Twenty ,1249750,Twelve Lakh Fourty Nine Thousand Seven Hundred Fifty 
172,172,070-16-000019,31-Mar-2016,30-Jun-2017,Improvements to roads at Kasthuri Badavane in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P2415 Reserve fund for TandF Committee,KRIDL,9449219009,,First and Final,000109,31-Mar-2016,0O0025,30-Jun-2017,000130,30-Jun-2017,009729,14-Mar-2019,000376 / 15-Mar-2019 in RTGS,4983456,Fourty Nine Lakh Eighty Three Thousand Four Hundred Fifty Six,661826,Six Lakh Sixty One Thousand Eight Hundred Twenty Six,4321630,Fourty Three Lakh Twenty One Thousand Six Hundred Thirty 
